Month,Max Temp. (degree Celcius),Min Temp. (degree Celcius),Rainfall (mm),Actual Evaporation (mm),"Relative Humidity (morning, %)","Relative Humidity (afternoon, %)",Sunshine (hour/day),Cloudy (hour/day),Solar Radiation (cal/cm^2/day),AVE_WL(m)
1,25.2,13.8,0.0,1.0,94,62.0,6.3,4.5,277.72,0.65
1,25.4,13.8,0.0,1.0,94,62.0,5.5,5.3,257.52,0.65
1,25.6,13.4,0.0,1.0,94,61.0,6.2,4.6,275.2,0.65
1,25.4,14.0,0.0,1.0,94,64.0,6.3,4.5,277.72,0.6
1,23.0,13.0,0.0,1.0,94,68.0,4.0,6.8,219.63,0.55
1,24.2,13.2,0.0,1.0,94,54.51851851851852,4.7,6.1,237.31,0.49
1,23.8,13.8,0.0,1.0,94,68.0,4.4,6.4,229.73,0.45
1,25.8,12.0,0.0,2.0,94,58.0,6.6,4.2,285.3,0.42
1,26.6,12.6,0.0,1.0,94,52.0,6.6,4.2,285.3,0.4
1,17.4,13.0,0.0,2.0,94,55.0,6.3,4.5,277.72,0.45
1,24.8,12.8,0.0,1.0,94,54.0,6.4,4.4,280.25,0.5
1,24.4,13.8,0.0,2.0,94,53.0,6.2,4.6,275.2,0.54
1,22.8,10.4,0.0,1.0,85,54.51851851851852,6.4,4.4,280.25,0.58
1,22.0,8.0,0.0,2.0,85,40.0,6.5,4.3,282.77,0.6
1,23.8,8.4,0.0,1.0,92,52.0,6.6,4.2,285.3,0.59
1,24.4,9.0,0.0,1.0,93,56.0,6.4,4.4,280.25,0.55
1,26.0,9.4,0.0,1.0,93,49.0,6.7,4.1,287.82,0.51
1,26.0,9.8,0.0,2.0,93,50.0,6.6,4.2,285.3,0.45
1,26.8,10.8,0.0,2.0,93,50.0,6.7,4.1,287.82,0.39
1,25.8,10.8,0.0,2.0,93,54.51851851851852,6.5,4.3,282.77,0.35
1,25.8,10.2,0.0,2.0,93,52.0,6.6,4.2,285.3,0.32
1,27.6,11.0,0.0,1.0,94,55.0,6.4,4.4,280.25,0.29
1,26.4,12.2,0.0,1.0,94,52.0,6.6,4.2,285.3,0.27
1,27.2,12.2,0.0,1.0,94,52.0,6.6,4.2,285.3,0.3
1,28.6,13.0,0.0,1.0,94,48.0,6.7,4.1,287.82,0.34
1,31.0,13.2,0.0,2.0,94,53.0,6.9,3.9,292.88,0.37
1,29.6,13.6,0.0,2.0,94,54.51851851851852,5.3,5.5,252.46,0.41
1,28.0,14.4,0.0,2.0,94,50.0,6.2,4.6,275.2,0.46
1,25.8,14.0,0.0,1.0,94,54.0,7.1,3.7,229.93,0.47
1,26.0,12.6,0.0,1.0,94,50.0,7.2,3.6,300.45,0.48
1,26.2,13.0,0.0,2.0,94,52.0,7.2,3.6,300.45,0.49
2,28.2,13.8,0.0,2.0,94,55.0,6.7,4.5,32.63,0.41
2,26.6,14.2,0.0,2.0,94,52.0,6.9,4.3,338.38,0.37
2,24.8,13.6,0.0,2.0,94,49.083333333333336,6.9,4.3,338.38,0.31
2,24.8,13.8,0.0,2.0,94,49.0,7.2,4.0,347.0,0.26
2,32.4,14.0,0.0,2.0,94,47.0,7.6,3.6,358.5,0.22
2,32.2,14.6,0.0,1.0,94,47.0,7.7,3.5,361.38,0.21
2,29.6,14.6,0.0,3.0,94,49.0,7.3,3.9,349.88,0.19
2,28.4,14.6,0.0,2.0,94,49.0,7.5,3.7,355.63,0.17
2,29.0,13.0,0.0,2.0,94,43.0,7.7,3.5,361.38,0.15
2,30.4,14.0,0.0,2.0,94,49.083333333333336,7.2,4.0,347.0,0.15
2,29.8,14.4,0.0,1.0,94,54.0,6.3,4.9,321.13,0.25
2,30.0,17.6,0.0,2.0,94,51.0,7.0,4.2,341.25,0.28
2,29.0,16.0,0.0,3.0,89,47.0,6.3,4.9,321.13,0.32
2,29.8,16.2,0.0,2.0,94,52.0,6.9,4.3,338.38,0.43
2,29.8,17.0,0.0,2.0,94,42.0,7.3,3.9,349.88,0.38
2,29.6,15.4,0.0,2.0,94,42.0,7.5,3.7,355.63,0.37
2,30.0,15.0,0.0,3.0,88,49.083333333333336,8.0,3.2,370.0,0.34
2,30.8,15.0,0.0,1.0,94,52.0,7.0,4.2,341.25,0.28
2,30.4,16.0,0.0,2.0,94,54.0,5.5,5.7,298.13,0.23
2,29.6,17.8,0.0,2.0,89,56.0,4.7,6.5,275.13,0.2
2,31.0,21.4,0.0,2.0,95,52.0,7.4,3.8,352.75,0.18
2,31.6,21.8,0.0,2.0,90,54.0,6.6,4.6,329.75,0.26
2,31.2,22.0,0.0,1.0,90,54.0,5.2,6.0,289.5,0.23
2,29.8,16.6,0.0,2.0,95,49.083333333333336,8.2,3.0,375.75,0.21
2,29.6,15.4,0.0,4.0,89,47.0,8.5,2.7,384.38,0.37
2,31.6,14.6,0.0,1.0,94,44.0,8.6,2.6,387.25,0.43
2,31.8,15.4,0.0,1.0,94,44.0,7.8,3.4,364.25,0.46
2,32.2,17.0,0.0,3.0,95,42.0,8.2,3.0,375.75,0.48
3,32.0,15.8,0.0,2.0,94,41.0,8.3,3.6,428.65,0.45
3,34.0,17.0,0.0,3.0,95,45.0,7.3,4.36,396.84,0.41
3,33.6,19.0,0.0,3.0,90,52.96153846153846,7.6,4.3,406.38,0.33
3,31.8,20.8,0.0,2.0,95,59.0,6.9,5.0,384.11,0.32
3,31.8,20.4,17.0,3.0,95,59.0,5.9,6.0,352.3,0.29
3,28.6,20.8,0.0,2.0,95,59.0,4.8,7.1,317.3,0.28
3,31.0,21.0,0.0,2.0,95,59.0,5.3,6.6,333.21,0.26
3,29.0,22.0,8.6,3.6,95,16.0,0.9,11.0,193.23,0.32
3,29.4,17.8,1.0,3.0,95,66.0,6.7,5.2,377.75,0.34
3,31.8,19.0,22.0,2.0,95,52.96153846153846,6.4,5.5,368.21,0.35
3,28.8,20.8,0.0,2.4,95,78.0,3.4,8.5,272.77,0.46
3,29.0,20.0,0.0,2.0,95,79.0,4.8,7.1,317.3,0.51
3,29.0,17.6,0.0,3.0,83,43.0,8.4,3.5,431.83,0.57
3,29.8,16.2,0.0,2.0,94,44.0,8.7,3.2,441.38,0.58
3,30.6,16.0,0.0,4.0,94,42.0,8.8,3.1,444.56,0.52
3,31.0,16.0,0.0,2.0,89,42.0,8.3,3.6,428.65,0.46
3,32.4,16.8,0.0,3.0,95,52.96153846153846,7.0,4.9,387.29,0.38
3,30.4,19.4,14.0,4.0,95,47.0,3.5,8.4,275.95,0.32
3,32.4,19.0,4.4,3.4,95,47.0,8.0,3.9,419.11,0.24
3,22.6,20.0,1.2,2.2,95,80.0,0.5,11.4,180.51,0.22
3,29.8,16.2,0.0,3.0,94,47.0,8.5,3.4,435.01,0.18
3,32.0,17.0,0.0,3.0,95,55.0,8.0,3.9,419.11,0.19
3,32.8,18.0,0.0,2.0,90,47.0,8.1,3.8,422.29,0.18
3,33.6,21.0,0.0,3.0,95,52.96153846153846,7.3,4.6,396.84,0.21
3,34.4,21.6,0.0,3.0,95,49.0,7.5,4.4,403.2,0.23
3,32.6,21.4,0.0,3.0,90,45.0,7.7,4.2,409.56,0.3
3,33.4,22.6,0.0,2.0,95,49.0,7.4,4.5,400.02,0.41
3,31.4,23.6,0.0,3.0,95,57.0,6.6,5.3,374.57,0.51
3,32.4,24.0,0.0,3.0,96,63.0,6.2,5.7,361.84,0.96
3,32.2,24.8,0.0,3.0,91,59.0,8.9,3.0,447.74,1.15
3,31.119999999999997,25.8,0.0,4.0,91,52.96153846153846,8.4,3.5,431.83,1.17
4,32.8,26.0,0.0,4.0,9,61.0,8.7,3.9,458.61,1.08
4,32.0,25.8,0.0,4.0,91,70.0,8.8,3.8,461.85,0.96
4,32.0,26.0,0.0,3.0,91,70.0,5.6,7.0,358.34,0.84
4,31.0,26.0,3.8,4.0,91,76.0,4.3,8.33,316.29,0.69
4,32.6,25.8,0.0,3.8,96,67.0,6.8,5.8,397.15,0.59
4,32.0,21.8,0.0,2.0,95,72.0,4.6,8.0,325.99,0.61
4,33.6,23.0,0.0,2.0,96,69.95833333333333,8.0,4.6,435.97,0.58
4,34.8,25.0,0.0,2.0,96,74.0,5.7,6.9,361.57,0.66
4,34.6,25.6,0.0,2.0,96,70.0,6.0,6.6,371.28,0.76
4,34.8,25.8,0.0,3.0,96,65.0,6.2,6.4,377.75,0.84
4,34.0,25.8,0.0,2.0,96,67.0,7.7,4.9,426.26,0.82
4,34.6,25.2,0.0,3.0,96,65.0,8.2,4.4,442.44,0.79
4,35.2,24.2,0.0,4.0,96,62.0,9.0,3.6,468.31,0.81
4,35.4,22.8,0.0,4.0,96,69.95833333333333,8.5,4.1,452.14,0.95
4,34.4,23.4,0.0,3.0,96,62.0,8.9,3.7,465.05,0.96
4,32.4,24.0,0.0,2.0,96,67.0,6.0,6.6,371.28,1.08
4,34.0,22.0,0.0,3.0,96,54.0,8.8,3.8,461.85,0.77
4,34.6,22.0,0.0,4.0,96,62.0,8.9,3.7,465.08,0.78
4,32.0,25.4,66.4,3.4,96,69.0,3.7,8.9,296.88,0.75
4,32.4,21.4,7.2,4.2,91,70.0,6.0,6.6,371.28,0.81
4,30.8,22.8,56.4,3.4,100,69.95833333333333,2.5,10.1,258.07,0.85
4,26.6,21.0,104.4,3.4,96,86.0,0.4,12.2,190.14,1.06
4,29.2,20.0,41.4,3.4,96,92.0,1.8,10.8,235.42,1.0
4,26.2,20.4,34.2,2.2,100,90.0,1.0,11.6,209.55,1.25
4,32.0,20.4,0.0,4.0,95,63.0,8.4,4.2,448.91,1.32
4,33.0,26.4,0.0,3.0,96,74.0,7.4,5.2,416.56,1.43
4,34.4,26.6,2.4,4.4,96,71.0,8.0,4.6,435.97,1.38
4,35.0,26.6,0.0,3.0,96,69.95833333333333,7.7,4.9,426.26,1.32
4,34.8,26.8,0.0,5.0,0,69.95833333333333,9.3,3.3,478.08,1.25
4,34.4,25.8,5.2,5.2,80,69.95833333333333,9.0,3.6,468.31,1.14
5,34.4,2.6,5.0,5.0,95,62.0,9.2,4.0,486.25,0.91
5,33.6,20.8,0.0,3.0,95,59.0,9.3,3.9,489.5,0.73
5,35.0,23.0,0.0,3.0,96,59.0,8.8,4.4,473.23,0.7
5,35.2,26.0,0.0,2.0,96,62.0,9.3,3.9,489.5,0.74
5,34.4,26.2,0.0,4.0,96,65.74074074074075,6.9,6.3,411.38,0.76
5,33.6,26.6,0.0,5.0,92,62.0,9.9,3.3,509.03,0.88
5,34.6,26.6,0.0,5.0,92,62.0,9.8,3.4,505.78,0.99
5,35.0,26.6,0.0,3.0,96,62.0,9.8,3.4,505.78,1.02
5,35.0,26.4,28.2,4.0,96,71.0,6.2,7.0,388.6,1.05
5,34.2,23.0,0.0,3.0,96,74.0,8.5,4.7,463.46,1.07
5,35.4,23.8,1.2,3.2,96,65.0,9.2,4.0,486.25,1.07
5,31.0,25.0,0.0,3.0,96,65.74074074074075,9.3,3.9,489.5,1.0
5,36.4,26.0,0.0,4.0,96,59.0,8.9,4.3,476.48,0.99
5,35.8,26.2,0.0,3.0,92,57.0,8.9,4.3,476.48,1.09
5,34.2,27.0,32.0,5.0,92,59.0,6.0,7.2,382.09,1.11
5,32.4,21.2,0.0,4.0,100,77.0,7.0,6.2,414.64,1.05
5,33.8,22.8,16.8,4.8,96,71.0,6.1,9.1,320.25,0.92
5,32.2,22.8,0.0,4.0,95,65.0,6.8,6.4,408.13,0.85
5,36.8,23.8,0.0,4.0,96,65.74074074074075,7.2,6.0,421.15,0.9
5,36.2,28.4,0.0,4.0,96,65.0,9.3,3.9,489.5,0.82
5,36.8,28.4,0.0,4.0,92,65.0,8.5,4.7,46.346,0.92
5,36.4,28.4,0.0,4.0,92,68.0,9.2,4.0,486.25,0.98
5,36.0,28.2,0.0,3.0,92,65.0,8.4,4.8,460.21,1.01
5,36.0,28.0,0.0,4.0,92,65.0,8.8,4.4,473.23,1.12
5,36.6,28.8,0.0,3.0,92,62.0,8.9,4.3,476.48,1.25
5,36.4,26.4,0.0,5.0,92,65.74074074074075,8.5,4.7,463.46,1.27
5,37.2,27.0,0.0,5.0,92,62.0,8.8,4.4,473.23,1.19
5,37.6,27.6,0.0,5.0,87,49.0,8.1,5.1,450.44,1.27
5,33.8,26.0,5.8,3.8,87,68.0,0.0,13.2,186.8,1.31
5,29.0,26.8,9.4,2.4,91,96.0,0.0,13.2,186.8,1.16
5,33.0,25.013333333333332,0.0,3.0,92,84.0,4.6,8.6,336.52,1.27
6,33.4,27.2,104.4,3.4,92,62.0,2.9,10.6,282.68,1.4
6,30.0,24.4,22.4,5.0,96,80.8,3.9,9.6,314.91,1.28
6,33.6,22.6,0.0,4.0,92,75.0,9.0,4.5,479.31,1.28
6,34.4,28.0,0.0,4.2,96,71.0,5.4,8.1,363.26,1.27
6,33.0,27.0,39.2,4.0,92,74.0,3.0,10.5,285.9,1.28
6,34.4,23.2,0.0,3.0,96,75.0,6.0,7.5,382.6,1.28
6,36.2,26.8,0.0,3.6,96,62.0,8.1,5.4,450.3,1.27
6,35.0,28.2,1.6,4.0,96,71.0,4.35,9.0,336.25,1.21
6,34.4,26.8,0.0,3.8,96,80.8,6.9,6.6,411.62,1.45
6,34.4,26.8,1.8,2.0,96,64.0,7.8,5.7,440.63,1.52
6,34.4,26.0,54.0,2.0,96,92.0,0.0,13.5,189.2,1.64
6,27.2,25.0,20.0,2.0,100,96.0,0.0,13.5,189.2,1.86
6,32.0,25.0,0.0,2.0,96,92.0,0.0,13.5,189.2,1.65
6,31.8,25.0,0.0,3.0,96,80.0,6.7,6.8,405.17,1.58
6,30.0,27.4,26.0,3.0,96,80.0,1.2,12.3,227.88,1.5
6,28.6,25.6,0.0,3.0,96,80.8,7.2,6.3,421.29,1.46
6,33.0,26.6,8.0,3.0,96,96.0,3.9,9.6,314.91,1.36
6,34.0,27.2,3.6,3.6,96,81.0,5.0,8.5,350.37,1.3
6,32.4,27.6,68.2,0.0,96,92.0,1.1,12.4,224.66,1.4
6,29.8,23.0,70.0,3.0,96,80.0,2.7,10.8,276.23,1.55
6,30.4,24.0,0.0,4.0,96,92.0,0.9,12.6,218.21,1.51
6,31.6,25.8,0.0,5.0,96,80.0,6.1,7.4,385.83,1.45
6,32.4,26.6,1.8,3.8,96,80.8,7.4,6.1,427.73,1.57
6,31.8,26.2,1.6,3.6,96,92.0,6.3,9.051724137931034,392.27,1.61
6,31.2,26.2,0.8,3.8,96,84.0,5.6,7.9,369.71,1.67
6,31.4,27.2,4.6,3.6,96,80.0,5.3,8.2,360.04,1.68
6,33.0,27.0,5.4,4.4,96,84.0,6.1,7.4,385.83,1.75
6,31.6,27.0,1.2,4.2,96,88.0,5.0,8.5,350.37,1.7
6,31.6,26.8,0.0,3.0,96,77.0,6.3,7.2,392.27,1.59
6,30.8,27.0,6.6,2.6,96,80.8,1.0,12.5,221.43,1.5
7,30.6,27.2,22.4,2.4,96,92.0,2.8,10.6,277.76,1.47
7,29.4,25.8,23.2,0.0,96,92.0,0.0,13.4,187.6,1.5
7,28.2,26.0,3.0,2.0,96,96.0,0.0,13.4,187.6,1.45
7,29.0,26.2,10.0,2.0,96,96.0,0.0,13.4,187.6,1.39
7,28.0,26.2,88.4,2.4,100,100.0,0.0,13.4,187.6,1.47
7,29.8,25.6,14.0,3.0,96,96.0,4.1,9.3,319.62,1.45
7,29.6,26.2,22.0,4.0,100,92.0,2.7,10.7,274.54,1.5
7,30.4,25.8,4.4,2.4,96,96.0,1.4,12.0,232.68,1.59
7,30.4,26.2,6.4,2.4,96,84.0,2.6,10.8,271.32,1.68
7,28.4,26.0,21.0,2.0,96,96.0,0.4,13.0,200.48,1.73
7,30.0,25.6,0.6,1.6,100,96.0,0.5,12.9,203.7,1.72
7,30.6,25.6,0.0,2.0,96,96.0,1.3,12.1,229.46,1.71
7,27.0,26.2,8.4,1.4,96,96.0,0.0,13.4,187.6,1.74
7,29.0,25.2,0.0,3.0,96,77.0,8.2,5.2,451.64,1.75
7,32.8,26.0,0.0,3.0,87,74.0,8.7,4.7,467.74,1.7
7,33.8,26.8,1.6,4.6,92,67.0,8.0,5.4,445.2,1.7
7,34.6,27.0,0.0,5.0,96,67.0,8.8,4.6,470.96,1.7
7,32.8,27.6,21.2,5.2,92,71.0,7.3,6.1,422.66,1.75
7,26.8,25.8,38.0,2.0,96,96.0,0.0,13.4,187.6,1.87
7,26.0,25.0,57.0,3.0,96,96.0,0.0,13.4,187.6,1.91
7,28.8,20.4,14.2,2.2,100,92.0,0.0,13.4,187.6,1.84
7,27.2,25.2,5.0,2.0,96,96.0,0.0,13.4,187.6,1.84
7,27.8,25.8,12.8,1.8,96,96.0,1.2,12.2,226.24,1.88
7,25.6,25.0,72.0,2.0,96,96.0,0.0,13.4,187.6,1.97
7,26.4,24.0,14.0,2.0,100,96.0,0.0,13.4,187.6,1.98
7,28.0,24.2,0.0,3.0,100,92.0,0.5,12.9,203.7,1.98
7,31.0,24.8,7.6,1.6,96,84.0,4.4,9.0,329.28,1.84
7,31.2,26.0,15.12,2.2,96,88.0,2.5,10.9,268.1,1.73
7,31.6,26.2,0.0,2.0,100,84.0,1.7,11.7,242.34,1.57
7,32.0,26.6,0.0,2.0,96,84.0,3.6,9.8,303.52,1.46
7,33.2,27.0,0.0,4.0,96,78.0,9.4,4.0,490.28,1.4
8,32.4,27.4,7.2,2.2,96,78.0,6.1,6.7,384.4235938,1.35
8,33.4,27.6,0.6,3.6,96,81.0,6.3,6.5,391.0145313,1.28
8,32.6,26.8,4.6,1.6,96,81.0,3.7,9.1,305.3323438,1.34
8,32.6,26.8,0.8,2.8,96,74.0,6.3,6.5,391.0145313,1.33
8,32.6,27.0,15.6,3.6,96,77.0,6.8,6.0,407.491875,1.42
8,31.4,26.4,59.6,3.6,96,96.0,1.6,11.2,236.1275,1.51
8,28.8,24.8,8.4,3.4,96,92.0,2.0,10.8,249.309375,1.62
8,31.4,24.8,4.2,3.2,96,80.0,4.2,8.6,321.8096875,1.69
8,33.0,26.6,0.0,4.0,96,81.0,7.9,4.9,443.7420313,1.72
8,29.0,27.4,31.2,2.2,96,96.0,0.0,12.8,183.4,1.75
8,31.0,25.6,5.4,2.4,96,84.0,2.5,10.3,265.7867188,1.71
8,30.8,26.0,0.0,2.0,96,88.0,0.5,12.3,199.8773438,1.69
8,31.8,26.2,19.4,2.4,96,81.0,3.4,9.4,295.4459375,1.63
8,28.8,26.2,4.6,2.6,96,96.0,0.1,12.7,186.6954688,1.57
8,31.4,26.0,5.0,4.0,96,88.0,5.8,7.0,374.5371875,1.49
8,31.4,26.4,5.8,2.8,96,80.0,7.0,5.8,414.0828125,1.78
8,31.2,26.4,2.6,3.6,96,77.0,8.6,4.2,466.8103125,1.87
8,32.0,26.2,0.0,4.0,96,77.0,9.6,3.2,499.765,1.91
8,34.8,27.0,0.6,3.6,96,68.0,7.2,5.6,420.67375,1.92
8,35.2,27.2,3.4,2.4,96,88.0,1.3,11.5,226.2410938,1.92
8,34.2,27.0,0.0,3.0,96,74.0,8.8,4.0,473.40125,1.92
8,31.4,27.2,44.4,4.4,96,87.0,0.4,12.4,196.581875,1.85
8,30.8,25.6,9.4,3.4,96,84.0,7.2,5.6,420.67375,1.82
8,30.8,25.6,7.6,3.6,96,84.0,6.6,6.2,400.9009375,1.83
8,31.4,25.8,7.8,2.8,96,96.0,6.8,6.0,407.491875,1.73
8,32.8,25.8,4.4,3.4,96,81.0,6.0,6.8,381.128125,1.66
8,31.2,26.2,6.2,2.2,96,92.0,3.2,9.6,288.855,1.6
9,31.0,25.2,11.4,2.4,96,91.0,2.0,10.2,223.9081967,1.5
9,30.8,25.0,6.4,2.4,96,92.0,2.1,10.1,226.9736066,1.45
9,32.8,25.4,14.2,3.2,96,84.0,4.5,7.7,300.5434426,1.57
9,33.2,26.0,0.0,2.0,96,92.0,1.7,10.5,214.7119672,1.46
9,33.0,26.4,3.4,2.4,96,74.0,4.7,7.5,306.6742623,1.41
9,34.0,27.0,0.0,4.0,96,71.0,7.4,4.8,389.4403279,1.43
9,34.6,26.6,0.0,3.0,96,68.0,8.8,3.4,432.3560656,1.44
9,30.2,27.2,2.6,2.6,96,88.0,0.3,11.9,171.7962295,1.47
9,32.0,26.6,7.4,3.4,96,84.0,2.9,9.3,251.4968852,1.58
9,31.8,26.8,0.0,4.0,96,80.0,6.9,5.3,374.1132787,1.66
9,31.0,27.0,39.0,2.0,96,96.0,2.4,9.8,236.1698361,1.65
9,29.4,24.0,0.0,2.0,100,92.0,0.9,11.3,190.1886885,1.64
9,32.4,25.0,3.8,2.8,96,74.0,7.4,4.8,389.4403279,1.53
9,32.6,25.2,0.0,2.0,96,77.0,8.6,3.6,426.2252459,1.36
9,33.0,26.4,0.0,3.0,96,71.0,6.1,6.1,349.59,1.22
9,34.4,27.0,0.0,4.0,92,62.0,8.4,3.8,420.0944262,1.19
9,35.8,27.0,34.6,4.6,96,84.0,3.6,8.6,272.9547541,1.27
9,31.2,24.2,49.6,3.6,96,87.0,6.3,5.9,355.7208197,1.34
9,30.4,25.2,19.0,3.0,96,77.0,5.0,7.2,315.8704918,1.5
9,29.0,25.2,6.0,2.0,96,92.0,2.9,9.3,251.4968852,1.8
9,30.6,26.0,0.0,2.0,96,92.0,1.5,10.7,208.5811475,1.81
9,34.0,26.6,0.0,2.0,96,71.0,8.7,3.5,429.2906557,1.76
9,34.0,26.8,0.0,2.0,96,71.0,7.4,4.8,389.4403279,1.72
9,34.8,27.0,0.0,2.0,92,74.0,5.5,6.7,331.197541,1.48
